COD_VAR;LIB_VAR;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
IRIS;Code IRIS du lieu de résidence;521210203;Robespierre (521210203);CHAR;9
IRIS;Code IRIS du lieu de résidence;521210204;Castelnau (521210204);CHAR;9
IRIS;Code IRIS du lieu de résidence;521210301;Val Anne Marie (521210301);CHAR;9
IRIS;Code IRIS du lieu de résidence;521210302;Val Barizien (521210302);CHAR;9
IRIS;Code IRIS du lieu de résidence;521210303;Pershing (521210303);CHAR;9
IRIS;Code IRIS du lieu de résidence;521210304;Brottes (521210304);CHAR;9
IRIS;Code IRIS du lieu de résidence;522690101;Secteur Sauvegardé (522690101);CHAR;9
IRIS;Code IRIS du lieu de résidence;522690102;Les Faubourgs (522690102);CHAR;9
IRIS;Code IRIS du lieu de résidence;522690201;Ouches (522690201);CHAR;9
IRIS;Code IRIS du lieu de résidence;522690202;Turenne (522690202);CHAR;9
IRIS;Code IRIS du lieu de résidence;522690203;Commune Associée de Corlée (522690203);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480101;Vert-Bois Nord-Ouest (524480101);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480102;Vert-Bois Centre (524480102);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480103;Vert-Bois Est (524480103);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480104;Vert-Bois Ouest (524480104);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480105;Vert-Bois Sud (524480105);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480106;Vert-Bois Sud-Est (524480106);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480201;Centre-Gigny-Noue Est (524480201);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480202;Centre-Gigny-Noue Centre (524480202);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480203;Centre-Gigny-Noue Nord (524480203);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480204;Centre-Gigny-Noue Sud et Ouest (524480204);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480301;Étang Rozet-Tambourine Ouest (524480301);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480303;La Tambourine (524480303);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480401;Clos Mortier-Marnaval Sud (524480401);CHAR;9
IRIS;Code IRIS du lieu de résidence;524480402;Clos Mortier-Marnaval Nord (524480402);CHAR;9
IRIS;Code IRIS du lieu de résidence;530540101;Rive Droite (530540101);CHAR;9
IRIS;Code IRIS du lieu de résidence;530540102;Rive Gauche (530540102);CHAR;9
IRIS;Code IRIS du lieu de résidence;530620102;Centre Ville (530620102);CHAR;9
IRIS;Code IRIS du lieu de résidence;530620103;Route d'Angers (530620103);CHAR;9
IRIS;Code IRIS du lieu de résidence;530620104;Bazouges-Centre ville (530620104);CHAR;9
IRIS;Code IRIS du lieu de résidence;530620105;Bazouges-Ouest (530620105);CHAR;9
IRIS;Code IRIS du lieu de résidence;530620108;Faubourg (530620108);CHAR;9
IRIS;Code IRIS du lieu de résidence;530620201;Azé (530620201);CHAR;9
IRIS;Code IRIS du lieu de résidence;530620202;Saint-Fort (530620202);CHAR;9
IRIS;Code IRIS du lieu de résidence;530840101;Ouest (530840101);CHAR;9
IRIS;Code IRIS du lieu de résidence;530840102;Est (530840102);CHAR;9
IRIS;Code IRIS du lieu de résidence;530960101;Sud RN 12 (530960101);CHAR;9
IRIS;Code IRIS du lieu de résidence;530960102;Nord RN 12 (530960102);CHAR;9
IRIS;Code IRIS du lieu de résidence;530970101;Est (530970101);CHAR;9
IRIS;Code IRIS du lieu de résidence;530970102;Ouest (530970102);CHAR;9
IRIS;Code IRIS du lieu de résidence;530970103;Centre et Écarts (530970103);CHAR;9
IRIS;Code IRIS du lieu de résidence;530970201;Châtres-la-Forêt-Saint-Christophe-du-Luat (530970201);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300101;Centre Ville Rive Droite (531300101);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300102;Gué d'Orger-Dacterie (531300102);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300103;Les Fourches (531300103);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300104;Haute Follis-Saint-Martin (531300104);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300105;Bel-Air-Beauregard (531300105);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300106;Crossardière (531300106);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300107;Gare-Senelle-Pont de Paris (531300107);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300108;Centre Ville Rive Gauche (531300108);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300109;Avesnières (531300109);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300110;Saint-Pierre le Potier-Bois l'Huisserie (531300110);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300111;Le Bourny (531300111);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300112;Grenoux-Ribaudières (531300112);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300113;Hilard (531300113);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300114;Pillerie-Bootz (531300114);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300115;Les Pommeraies (531300115);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300117;Pavement (531300117);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300118;Murat-Mortier (531300118);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300119;Kellermann (531300119);CHAR;9
IRIS;Code IRIS du lieu de résidence;531300120;Thévalles-Chartrière (531300120);CHAR;9
IRIS;Code IRIS du lieu de résidence;53130XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;531470101;Notre-Dame (531470101);CHAR;9
IRIS;Code IRIS du lieu de résidence;531470102;Saint-Martin (531470102);CHAR;9
IRIS;Code IRIS du lieu de résidence;531470103;Sud-Est (531470103);CHAR;9
IRIS;Code IRIS du lieu de résidence;531470104;Sud-Ouest (531470104);CHAR;9
IRIS;Code IRIS du lieu de résidence;531470105;Bras-Bretagne-Brosselette-Mauhitière (531470105);CHAR;9
IRIS;Code IRIS du lieu de résidence;531470106;Nord-Ouest (531470106);CHAR;9
IRIS;Code IRIS du lieu de résidence;531470107;Nord-Est (531470107);CHAR;9
IRIS;Code IRIS du lieu de résidence;532010101;Forêt (532010101);CHAR;9
IRIS;Code IRIS du lieu de résidence;532010102;Lac (532010102);CHAR;9
IRIS;Code IRIS du lieu de résidence;541150101;Centre (541150101);CHAR;9
IRIS;Code IRIS du lieu de résidence;541150102;Le Vallon (541150102);CHAR;9
IRIS;Code IRIS du lieu de résidence;541150103;Les Mouettes (541150103);CHAR;9
IRIS;Code IRIS du lieu de résidence;541590101;Dombasle Nord Centre-Mairie (541590101);CHAR;9
IRIS;Code IRIS du lieu de résidence;541590102;Embanie à la Corée (541590102);CHAR;9
IRIS;Code IRIS du lieu de résidence;541590103;Crabouilleux Paul Bert (541590103);CHAR;9
IRIS;Code IRIS du lieu de résidence;541590104;Entre Les Deux Routes Champs Fleuris (541590104);CHAR;9
IRIS;Code IRIS du lieu de résidence;541840101;Centre Ville-Terrasses d'Essey-La Fallée (541840101);CHAR;9
IRIS;Code IRIS du lieu de résidence;541840102;Centre Ville-Chenevières-Parc (541840102);CHAR;9
IRIS;Code IRIS du lieu de résidence;541840103;Mouzimpré Kléber (541840103);CHAR;9
IRIS;Code IRIS du lieu de résidence;54184XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;542150101;Nord (542150101);CHAR;9
IRIS;Code IRIS du lieu de résidence;542150102;Centre (542150102);CHAR;9
IRIS;Code IRIS du lieu de résidence;542150103;Sud (542150103);CHAR;9
IRIS;Code IRIS du lieu de résidence;542570101;Centre (542570101);CHAR;9
IRIS;Code IRIS du lieu de résidence;542570102;Ouest (542570102);CHAR;9
IRIS;Code IRIS du lieu de résidence;542570103;Est (542570103);CHAR;9
IRIS;Code IRIS du lieu de résidence;542630101;Petite Fin (542630101);CHAR;9
IRIS;Code IRIS du lieu de résidence;542630102;Grande Fin (542630102);CHAR;9
IRIS;Code IRIS du lieu de résidence;542630103;Centre-Gare (542630103);CHAR;9
IRIS;Code IRIS du lieu de résidence;542730101;Jarny Est et Sud (542730101);CHAR;9
IRIS;Code IRIS du lieu de résidence;542730102;Centre Ville (542730102);CHAR;9
IRIS;Code IRIS du lieu de résidence;542730103;Jarny Gare (542730103);CHAR;9
IRIS;Code IRIS du lieu de résidence;542730104;Jarny Ouest (542730104);CHAR;9
IRIS;Code IRIS du lieu de résidence;542740101;La Californie (542740101);CHAR;9
IRIS;Code IRIS du lieu de résidence;542740102;République (542740102);CHAR;9
IRIS;Code IRIS du lieu de résidence;542740103;Jarville Est Montaigu (542740103);CHAR;9
IRIS;Code IRIS du lieu de résidence;542740104;Jarville Ouest Gallieni (542740104);CHAR;9
IRIS;Code IRIS du lieu de résidence;543040102;Sapinière-ZAC de L'Observatoire (543040102);CHAR;9
IRIS;Code IRIS du lieu de résidence;543040103;Champ le BSuf (543040103);CHAR;9
IRIS;Code IRIS du lieu de résidence;543040104;Village Petit Arbois (543040104);CHAR;9
IRIS;Code IRIS du lieu de résidence;543040105;Maréville Asnée (543040105);CHAR;9
IRIS;Code IRIS du lieu de résidence;543040106;Les Provinces Aiguillettes (543040106);CHAR;9
IRIS;Code IRIS du lieu de résidence;543040107;Les Provinces Heubach Artois (543040107);CHAR;9
IRIS;Code IRIS du lieu de résidence;543040108;Briand Voltaire (543040108);CHAR;9
IRIS;Code IRIS du lieu de résidence;543040109;Curie Zola Ouest (543040109);CHAR;9
IRIS;Code IRIS du lieu de résidence;54304XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;543180101;Nord (543180101);CHAR;9
IRIS;Code IRIS du lieu de résidence;543180102;Le Village Sud (543180102);CHAR;9
IRIS;Code IRIS du lieu de résidence;543230101;Saint-Louis-Les Recollets-Longwy Bas (543230101);CHAR;9
IRIS;Code IRIS du lieu de résidence;543230102;Gouraincourt (543230102);CHAR;9
IRIS;Code IRIS du lieu de résidence;543230103;Le Vieux Château Pulventeux (543230103);CHAR;9
IRIS;Code IRIS du lieu de résidence;543230104;Longwy Ouest (543230104);CHAR;9
IRIS;Code IRIS du lieu de résidence;543230105;Longwy Ouest-Longwy Haut (543230105);CHAR;9
IRIS;Code IRIS du lieu de résidence;543230106;Le Tivoli-Longwy Haut (543230106);CHAR;9
IRIS;Code IRIS du lieu de résidence;543230107;Longwy Nord-Ouest (543230107);CHAR;9
IRIS;Code IRIS du lieu de résidence;543280101;Le Village (543280101);CHAR;9
IRIS;Code IRIS du lieu de résidence;543280102;Ludres Sud (543280102);CHAR;9
IRIS;Code IRIS du lieu de résidence;543280103;Chaudeau-Maurepré-Zone Industrielle (543280103);CHAR;9
IRIS;Code IRIS du lieu de résidence;543290101;Lunéville Nord-Nord-Ouest Saint-Léopold (543290101);CHAR;9
IRIS;Code IRIS du lieu de résidence;543290102;Lunéville-Château Champ de Mars (543290102);CHAR;9
IRIS;Code IRIS du lieu de résidence;543290103;Lunéville Sud-Ouest (543290103);CHAR;9
IRIS;Code IRIS du lieu de résidence;543290104;Vezouze Graffigny (543290104);CHAR;9
IRIS;Code IRIS du lieu de résidence;543290105;Sous-Préfecture Stainville Casernes (543290105);CHAR;9
IRIS;Code IRIS du lieu de résidence;543290106;Ménil Boffrand (543290106);CHAR;9
IRIS;Code IRIS du lieu de résidence;543290107;Niederbronn-Zola 1 (543290107);CHAR;9
IRIS;Code IRIS du lieu de résidence;543290108;Niederbronn-Zola 2 (543290108);CHAR;9
IRIS;Code IRIS du lieu de résidence;54329XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;543390101;Centre Ville Bord de Meurthe (543390101);CHAR;9
IRIS;Code IRIS du lieu de résidence;543390102;Plateau Coteau (543390102);CHAR;9
IRIS;Code IRIS du lieu de résidence;543390103;Jéricho-Le Nid (543390103);CHAR;9
IRIS;Code IRIS du lieu de résidence;543570101;Champ le BSuf (543570101);CHAR;9
IRIS;Code IRIS du lieu de résidence;543570102;Site Technologique Saint-Jacques-Zénith (543570102);CHAR;9
IRIS;Code IRIS du lieu de résidence;543570103;Maxeville Centre 1 (543570103);CHAR;9
IRIS;Code IRIS du lieu de résidence;543570104;Maxeville Meurthe et Canal (543570104);CHAR;9
IRIS;Code IRIS du lieu de résidence;543570105;Maxeville Centre 2 (543570105);CHAR;9
IRIS;Code IRIS du lieu de résidence;543820101;Val Saint-Martin Réole Sud (543820101);CHAR;9
IRIS;Code IRIS du lieu de résidence;543820102;Val Saint-Martin Europe Foch (543820102);CHAR;9
IRIS;Code IRIS du lieu de résidence;543820103;Gare Gambetta Piedmont (543820103);CHAR;9
IRIS;Code IRIS du lieu de résidence;543820104;Le Plateau (543820104);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950101;Haut du Lièvre Nord Gentilly (543950101);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950102;Haut du Lièvre Tamaris Tilleul Argenté (543950102);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950103;Haut du Lièvre Blanc Sycomore (543950103);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950201;Cure d'Air (543950201);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950202;Boufflers Sud-Ouest Beauregard (543950202);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950203;Buthégnemont (543950203);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950301;Colline Scarpone (543950301);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950302;Colline Boudonville (543950302);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950303;Albert Ier Verdun Isabey (543950303);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950401;Préville Patton (543950401);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950402;Santifontaine (543950402);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950403;Anatole France Sud-Bertin Nord (543950403);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950404;Foch Commanderie (543950404);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950501;Croix de Bourgogne Mouilleron (543950501);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950502;Mon Désert Nord Jeanne d'Arc Est (543950502);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950503;Mon Désert Sud Jeanne d'Arc Ouest (543950503);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950504;Prouvé République Garenne Nord (543950504);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950505;Rotonde Kennedy Bellange (543950505);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950601;Vauban Sud Gebhart Turinaz (543950601);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950602;Vauban Nord Placieux Parc Sainte-Marie (543950602);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950603;Haussonville (543950603);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950604;Leclerc Sud Chevert Exelmans (543950604);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950701;Leclerc Nord Garenne Sud (543950701);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950702;Leclerc Sud Saurupt Clemenceau (543950702);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950703;Oudinot Cimetière du Sud Doumer (543950703);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950801;Rene II Bonsecours La Madeleine (543950801);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950802;Pichon Place des Vosges Lebrun Nord (543950802);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950803;Olry Lobau Remenauville (543950803);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950805;Lionnois Hôpital Central Maternité (543950805);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950901;Charles III Sud Jardiniers (543950901);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950902;Gambetta Carmes Faïencerie (543950902);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950903;Saint-Sébastien Cyfflé (543950903);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950904;Charles III Nord Tiercelins Saint-Georges (543950904);CHAR;9
IRIS;Code IRIS du lieu de résidence;543950905;Centre Gare Marché (543950905);CHAR;9
IRIS;Code IRIS du lieu de résidence;543951001;XXe Corps Sud Austrasie Meurthe (543951001);CHAR;9
IRIS;Code IRIS du lieu de résidence;543951002;XXe Corps Nord Oberlin Mac-Mahon (543951002);CHAR;9
IRIS;Code IRIS du lieu de résidence;543951003;Port Sainte-Catherine Le Jardin d'Eau (543951003);CHAR;9
IRIS;Code IRIS du lieu de résidence;543951101;Cours Léopold (543951101);CHAR;9
IRIS;Code IRIS du lieu de résidence;543951102;Pépinière Vieille Ville (543951102);CHAR;9
IRIS;Code IRIS du lieu de résidence;543951201;Keller Metz Joli CSur (543951201);CHAR;9
IRIS;Code IRIS du lieu de résidence;543951202;Citadelle Sellier C. de Foucauld (543951202);CHAR;9
IRIS;Code IRIS du lieu de résidence;543951203;Virginie Mauvais Vayringe Crosne (543951203);CHAR;9
IRIS;Code IRIS du lieu de résidence;54395XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;544300101;Sud (544300101);CHAR;9
IRIS;Code IRIS du lieu de résidence;544300102;Nord (544300102);CHAR;9
IRIS;Code IRIS du lieu de résidence;544310101;Pré Latour La Vitrée Le Saut du Cerf (544310101);CHAR;9
IRIS;Code IRIS du lieu de résidence;544310102;Grande Corvée Brossolette Michelet (544310102);CHAR;9
IRIS;Code IRIS du lieu de résidence;544310103;Prémontrés La Maquinière (544310103);CHAR;9
IRIS;Code IRIS du lieu de résidence;544310104;Point du Jour Boozville La Louvière (544310104);CHAR;9
IRIS;Code IRIS du lieu de résidence;544310105;Pré Hayer (544310105);CHAR;9
IRIS;Code IRIS du lieu de résidence;544310106;Centre Ville (544310106);CHAR;9
IRIS;Code IRIS du lieu de résidence;544820101;Trinité-Jolimont Vieux Saint-Max (544820101);CHAR;9
IRIS;Code IRIS du lieu de résidence;544820102;Saint-Michel Mainvaux (544820102);CHAR;9
IRIS;Code IRIS du lieu de résidence;544820103;Quartier Jean XXIII (544820103);CHAR;9
IRIS;Code IRIS du lieu de résidence;544820104;Saint-Max Centre (544820104);CHAR;9
IRIS;Code IRIS du lieu de résidence;545260101;Centre Ville Picot (545260101);CHAR;9
IRIS;Code IRIS du lieu de résidence;545260102;Paix Jartom (545260102);CHAR;9
IRIS;Code IRIS du lieu de résidence;545260103;Ensanges Orée du Bois Sainte-Marguerite (545260103);CHAR;9
IRIS;Code IRIS du lieu de résidence;545280101;Saint-Epvre Petite Corvée (545280101);CHAR;9
IRIS;Code IRIS du lieu de résidence;545280102;Centre Ville (545280102);CHAR;9
IRIS;Code IRIS du lieu de résidence;545280103;Pré Saint-Mansuy Sous La Vacherie (545280103);CHAR;9
IRIS;Code IRIS du lieu de résidence;545280104;La Coclure Girauds Les Roses (545280104);CHAR;9
IRIS;Code IRIS du lieu de résidence;545280105;Croix de Metz 1 (545280105);CHAR;9
IRIS;Code IRIS du lieu de résidence;545280106;Croix de Metz 2 (545280106);CHAR;9
IRIS;Code IRIS du lieu de résidence;545280107;Regina Village Cité Saint-Michel (545280107);CHAR;9
IRIS;Code IRIS du lieu de résidence;54528XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;545470102;Brabois Prieuré (545470102);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470103;Vélodrome-Reclus Callot (545470103);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470104;Village Haut de Penoy Les Cheminots (545470104);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470105;Montet-Octroi (545470105);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470106;Brossolette (545470106);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470107;Villes de France Mairie (545470107);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470108;Trèves Fribourg (545470108);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470109;Les Nations (545470109);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470110;Vand'Est-Étoile (545470110);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470111;Les Jonquilles (545470111);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470112;Parc de Loisirs Cassiopée (545470112);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470113;Le Charmois (545470113);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470114;Tourtel (545470114);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470115;Nabécor Curie Brichambeau (545470115);CHAR;9
IRIS;Code IRIS du lieu de résidence;545470117;Brabois-Bois le Duc-Sapinière (545470117);CHAR;9
IRIS;Code IRIS du lieu de résidence;54547XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;545780102;Clairlieu-Valonnière Bois de l'Hospice (545780102);CHAR;9
IRIS;Code IRIS du lieu de résidence;545780103;Clairlieu-Champelle Essarts Sance (545780103);CHAR;9
IRIS;Code IRIS du lieu de résidence;545780105;Hardeval Cottages Chanoine Piéron (545780105);CHAR;9
IRIS;Code IRIS du lieu de résidence;545780106;Rémicourt Parc de Brabois (545780106);CHAR;9
IRIS;Code IRIS du lieu de résidence;545780107;Gec Village (545780107);CHAR;9
IRIS;Code IRIS du lieu de résidence;545780108;Placieux Coteaux République (545780108);CHAR;9
IRIS;Code IRIS du lieu de résidence;545780109;Baudricourt (545780109);CHAR;9
IRIS;Code IRIS du lieu de résidence;54578XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;545800101;Micheville (545800101);CHAR;9
IRIS;Code IRIS du lieu de résidence;545800102;Verdun (545800102);CHAR;9
IRIS;Code IRIS du lieu de résidence;545800103;Michelet Chatrian (545800103);CHAR;9
IRIS;Code IRIS du lieu de résidence;545800104;Cantebonne (545800104);CHAR;9
IRIS;Code IRIS du lieu de résidence;550290101;Côte Sainte-Catherine (550290101);CHAR;9
IRIS;Code IRIS du lieu de résidence;550290102;Marbeaumont Gare Fédération (550290102);CHAR;9
IRIS;Code IRIS du lieu de résidence;550290103;Marbot-Hinot Bradfer (550290103);CHAR;9
IRIS;Code IRIS du lieu de résidence;550290104;La Libération (550290104);CHAR;9
IRIS;Code IRIS du lieu de résidence;550290105;Ville Haute (550290105);CHAR;9
IRIS;Code IRIS du lieu de résidence;550290106;Centre Ville (550290106);CHAR;9
IRIS;Code IRIS du lieu de résidence;555450101;Glorieux Saint-Barthélemy (555450101);CHAR;9
IRIS;Code IRIS du lieu de résidence;555450102;Centre Ville-Cité Verte (555450102);CHAR;9
IRIS;Code IRIS du lieu de résidence;555450103;Au Pré l'Évêque Anthouard (555450103);CHAR;9
IRIS;Code IRIS du lieu de résidence;555450104;Centre Ville-Est (555450104);CHAR;9
IRIS;Code IRIS du lieu de résidence;555450105;Au Dieu du Trice Cité Kennedy Louis Best (555450105);CHAR;9
IRIS;Code IRIS du lieu de résidence;555450106;Les Planchettes Champ Claudine (555450106);CHAR;9
IRIS;Code IRIS du lieu de résidence;555450107;Les Grandes Plantes Faubourg Pavé (555450107);CHAR;9
IRIS;Code IRIS du lieu de résidence;555450108;Faubourg Souville (555450108);CHAR;9
IRIS;Code IRIS du lieu de résidence;560030101;Zone Urbaine (560030101);CHAR;9
IRIS;Code IRIS du lieu de résidence;560030102;Zone Rurale (560030102);CHAR;9
IRIS;Code IRIS du lieu de résidence;560070101;La Gare (560070101);CHAR;9
IRIS;Code IRIS du lieu de résidence;560070102;Kerdrain-Kerudo (560070102);CHAR;9
IRIS;Code IRIS du lieu de résidence;560070103;Z.A. Sud-Ouest (560070103);CHAR;9
IRIS;Code IRIS du lieu de résidence;560070104;Zone Sud-Saint Goustan (560070104);CHAR;9
IRIS;Code IRIS du lieu de résidence;560070105;Centre Ville Historique (560070105);CHAR;9
IRIS;Code IRIS du lieu de résidence;560340101;Hors Agglomération (560340101);CHAR;9
IRIS;Code IRIS du lieu de résidence;560340102;Agglomération (560340102);CHAR;9
IRIS;Code IRIS du lieu de résidence;560360101;Centre (560360101);CHAR;9
IRIS;Code IRIS du lieu de résidence;560360102;Sud (560360102);CHAR;9
IRIS;Code IRIS du lieu de résidence;560360103;Nord (560360103);CHAR;9
IRIS;Code IRIS du lieu de résidence;560750101;Sud et Bourg (560750101);CHAR;9
IRIS;Code IRIS du lieu de résidence;560750102;Nord-Saint-Raoul (560750102);CHAR;9
IRIS;Code IRIS du lieu de résidence;560750103;Coëtquidan (560750103);CHAR;9
IRIS;Code IRIS du lieu de résidence;560780101;Bourg (560780101);CHAR;9
IRIS;Code IRIS du lieu de résidence;560780102;Plages (560780102);CHAR;9
IRIS;Code IRIS du lieu de résidence;560780103;Rural 1 (560780103);CHAR;9
IRIS;Code IRIS du lieu de résidence;560780104;Rural 2 (560780104);CHAR;9
IRIS;Code IRIS du lieu de résidence;560830101;Centre Ville Kerlano (560830101);CHAR;9
IRIS;Code IRIS du lieu de résidence;560830102;Langroix Talhouet Saint-Gilles (560830102);CHAR;9
IRIS;Code IRIS du lieu de résidence;560830103;Kerihouais (560830103);CHAR;9
IRIS;Code IRIS du lieu de résidence;560830104;Zones Industrielles (560830104);CHAR;9
IRIS;Code IRIS du lieu de résidence;560830105;Rive Droite (560830105);CHAR;9
IRIS;Code IRIS du lieu de résidence;560900101;Lochrist Centre Ville (560900101);CHAR;9
IRIS;Code IRIS du lieu de résidence;560900102;Inzinzac Penquesten et Campagne (560900102);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980101;Kerentrech (560980101);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980102;Notre-Dame du Pont (560980102);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980103;Parc des Expositions (560980103);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980104;Centre Ville (560980104);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980105;Touléno (560980105);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980106;Chantiers (560980106);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980107;Touldrain (560980107);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980108;Lann Gazec (560980108);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980109;Le Penher (560980109);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980110;Le Plessis (560980110);CHAR;9
IRIS;Code IRIS du lieu de résidence;560980111;Campagne (560980111);CHAR;9
IRIS;Code IRIS du lieu de résidence;561010101;Bourg (561010101);CHAR;9
IRIS;Code IRIS du lieu de résidence;561010102;Sud (561010102);CHAR;9
IRIS;Code IRIS du lieu de résidence;561010103;Nord (561010103);CHAR;9
IRIS;Code IRIS du lieu de résidence;561070101;Le Bourigo-La Nourriguel-Toulhars (561070101);CHAR;9
IRIS;Code IRIS du lieu de résidence;561070102;Kerguelen-Quehello Congard-Maison Rouge (561070102);CHAR;9
IRIS;Code IRIS du lieu de résidence;561070103;Quatre Chemins-Quelisoy (561070103);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210101;Arsenal Maritime (561210101);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210102;Aristide Briand (561210102);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210103;L'Orientis (561210103);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210301;Dupuy de Lome (561210301);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210302;Hôpital Kerforn (561210302);CHAR;9
IRIS;Code IRIS du lieu de résidence;561210303;Lanveur Kerfichant (561210303);CHAR;9
